State,Date_of_Scraping,URL,News_type,News_Dates,News_Titles,News_Shorts
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4186,Old Homepage,18.03.2016,The delegation of the Foreign Ministry of Abkhazia met with the leadership the Russian Foreign Ministry March 18,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4187,Old Homepage,21.03.2016,Viacheslav Chirikba congratulated Sergei Lavrov on his birthday,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4201,Old Homepage,22.03.2016,Condolences to the Belgian Minister of Foreign Affairs in connection with the death of innocent civilians as a result of terrorist attacks,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4202,Old Homepage,23.03.2016,Abkhaz Foreign Ministry sent a note of condolence to the Ministry of Foreign Affairs of the Republic of Nicaragua,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4203,Old Homepage,23.03.2016,Ministry of Foreign Affairs of Abkhazia congratulated Abkhazian State Committee for Repatriation,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4204,Old Homepage,23.03.2016,On the 35th round of the Geneva Discussions,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4218,Old Homepage,28.03.2016,The MFA of Abkhazia sent a note of condolence to the Foreign Ministry of the Islamic Republic of Pakistan.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4220,Old Homepage,03.04.2016,Statement by the Foreign Ministry of Abkhazia in connection with the events on the line of contact in the zone of the Nagorno-Karabakh conflict,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4226,Old Homepage,05.04.2016,On the meeting with the Head of the PMR Mission in the Republic of Abkhazia Garry Kupalba.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4227,Old Homepage,06.04.2016,Comment by the MFA of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4239,Old Homepage,14.04.2016,The handover of archive technical documents to government agencies received under the Geneva discussions.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4240,Old Homepage,07.04.2016,Conversation of Viacheslav Chirikba with Karen Mirzoyan,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4243,Old Homepage,18.04.2016,The MFA of Abkhazia sent a note of condolence to the Japanese Foreign Ministry.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4244,Old Homepage,18.04.2016,The MFA of Abkhazia sent a note of condolence to the Foreign Ministry of the Republic of Ecuador.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4256,Old Homepage,20.04.2016,Abkhazian Foreign Ministry took the 91st place out of 210 in the world ranking of digital diplomacy.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4260,Old Homepage,25.04.2016,Statement of the MFA of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4261,Old Homepage,25.04.2016,The first trilateral Abkhaz-Russian-Turkish meeting was held in Sukhum.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4267,Old Homepage,26.04.2016,On the meeting with Niels Scott  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4285,Old Homepage,29.04.2016,Comment of the MFA of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4290,Old Homepage,10.05.2016,71st anniversary of the Victory in the Great Patriotic War,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4296,Old Homepage,11.05.2016,On the meeting with the leadership of the State Migration Service of the Republic of Abkhazia  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4297,Old Homepage,11.05.2016,On the meeting with the EU Special Representative for the South Caucasus Thomas Hammarberg and political adviser to the EU Magdalena Grono.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4298,Old Homepage,12.05.2016,Viacheslav Chirikba congratulated the Ambassador Extraordinary and Plenipotentiary of the Republic of Abkhazia in the Bolivarian Republic of Venezuela and the Republic of Nicaragua Zaur Gvadzhava.  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4312,Old Homepage,17.05.2016,Abkhaz Foreign Ministry sent a congratulatory note to the Department of Foreign Affairs and Trade of the Republic of Nauru on the occasion of the Constitution Day.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4313,Old Homepage,18.05.2016,Viacheslav Chirikba met with the Co-chairman of the Geneva discussions Anti Turunen and Senior Political Adviser to the UN Special Representative at the Geneva discussions Hailu Mamo.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4321,Old Homepage,20.05.2016,Comment of the MFA of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4322,Old Homepage,21.05.2016,The staff of the Ministry of Foreign Affairs of Abkhazia laid a wreath at the monument to Muhajirs,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4323,Old Homepage,23.05.2016,Abkhaz Foreign Ministry sent a congratulatory note to the Ministry of Foreign Affairs of Vanuatu on the occasion of the fifth anniversary of the establishment of diplomatic relations  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4336,Old Homepage,25.05.2016,On the meeting with the Co-chairs of the Geneva discussions,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4337,Old Homepage,25.05.2016,Meeting with representatives of trade and economic relations under the Plenipotentiary Representation of the Republic of Abkhazia in the Republic of Turkey,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4350,Old Homepage,27.05.2016,"On May 27, 2016 was held the 36th meeting within the Incident Prevention and Response Mechanism (IPRM) in the town of Gal",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4351,Old Homepage,28.05.2016,"World Football Cup, under the auspices of ConIFA, in Abkhazia caused a great interest of foreign media",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4356,Old Homepage,31.05.2016,Statement by the Foreign Ministry of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4363,Old Homepage,04.06.2016,"On the meeting of Viacheslav Chirikba with the President of the ""Silk Road"" company Jiang Baojun",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4373,Old Homepage,10.06.2016,Abkhaz Foreign Ministry sent a congratulatory note to the Russian Foreign Ministry on the occasion of the Day of Russia  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4374,Old Homepage,10.06.2016,Comment of the Ministry of Foreign Affairs of the Republic of Abkhazia on the US State Department Human Rights Report,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4385,Old Homepage,15.06.2016,On the 36th round of the Geneva Discussions  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4386,Old Homepage,17.06.2016,Opening of the Abkhazian Institute of Culture named after Dmitry Gulia in Italy,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4394,Old Homepage,23.06.2016,Deputy Minister Kan Taniya spoke at the round table in Italy,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4395,Old Homepage,23.06.2016,"Greeting of the Association ""Europe-Abkhazia"" from the Pope  ",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4407,Old Homepage,28.06.2016,Press conference dedicated to the results of the 36th round of the Geneva international discussions on security and stability in the Transcaucasia and the visit to Italy  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4410,Old Homepage,05.07.2016,The Minister of Foreign Affairs of Abkhazia Viacheslav Chirikba sent a congratulatory note to the Minister of Foreign Affairs of the Bolivarian Republic of Venezuela Delcy Rodriguez Gomez in connection with awarding of state award  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4411,Old Homepage,05.07.2016,"The Minister of Foreign Affairs of Abkhazia, V. Chirikba sent a congratulatory note to Delsy Rodriguez Gomez, the Minister of Foreign Affairs of the Bolivarian Republic of Venezuela on the occasion of Independence Day of the Bolivarian Republic of Venezue",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4416,Old Homepage,06.07.2016,Viacheslav Chirikba met the Extraordinary and Plenipotentiary Ambassador of Nicaragua in Abkhazia Juan Ernesto Vasquez Araya,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4417,Old Homepage,07.07.2016,"On July 6, 2016 was held the thirty-seventh meeting of the Incident Prevention and Response Mechanism (IPRM) in the town of Gal",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4430,Old Homepage,11.07.2016,The Minister of Foreign Affairs of the Republic of Abkhazia Viacheslav Chirikba held a meeting with the delegation of the Republic of Srpska,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4431,Old Homepage,13.07.2016,On the meeting with the UNICEF representatives,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4454,Old Homepage,14.07.2016,Abkhazian Foreign Ministry expressed condolences to the Italian Foreign Ministry in connection with the collision of passenger trains  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4455,Old Homepage,15.07.2016,Abkhaz Foreign Ministry sent a note of condolence to the Ministry of Foreign Affairs of France,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4471,Old Homepage,18.07.2016,Deputy Foreign Minister Kan Taniya met with the students of MGIMO (U) of the MFA of Russia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4472,Old Homepage,18.07.2016,Comment of the MFA in connection with the situation in the Republic of Turkey,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4475,Old Homepage,19.07.2016,On the meeting with the heads of international non-governmental organizations registered in the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4483,Old Homepage,28.07.2016,On the meeting with Niels Scott,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4484,Old Homepage,28.07.2016,Presentation of the album on the visit of Nikita Khrushchev and Fidel Castro to Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4487,Old Homepage,02.08.2016,The Ministry of Foreign Affairs of Abkhazia expresses deep condolences to the family and friends of Fazil Iskander in connection with his death,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4492,Old Homepage,02.08.2016,"On August 2, 2016 was held the thirty-eighth meeting of the Incident Prevention and Response Mechanism (IPRM) in the town of Gal",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4496,Old Homepage,03.08.2016,Clarification of the Abkhaz Foreign Ministry on the need to provide information about the presence (absence) of criminal prosecution in the list of documents required for entry into the Republic of Abkhazia of foreign nationals,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4507,Old Homepage,09.08.2016,Moscow saw the end of the Third Forum of Young Diplomats,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4513,Old Homepage,17.08.2016,"The Ministry of Foreign Affairs of Abkhazia opened the point of issuing visas to citizens of foreign states at the checkpoint ""Psou""",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4518,Old Homepage,22.08.2016,The MFA of Abkhazia sent a note of condolence to the Ministry of Foreign Affairs of the Republic of Turkey,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4527,Old Homepage,25.08.2016,Round table discussion on the eighth anniversary of the recognition of the Republic of Abkhazia by the Russian Federation,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4528,Old Homepage,25.08.2016,Officials of the Ministry of Foreign Affairs of Abkhazia were awarded diplomatic ranks,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4529,Old Homepage,27.08.2016,The Abkhaz Foreign Ministry sent a note of condolence to the Ministry of Foreign Affairs of the Italian Republic in connection with the death of people as a result of the devastating earthquake.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4541,Old Homepage,02.09.2016,Statement by the Foreign Ministry of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4542,Old Homepage,02.09.2016,The MFA employees assigned to diplomatic ranks,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4543,Old Homepage,03.09.2016,Meeting of V.A. Chirikba with S.V. Grigoriev,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4545,Old Homepage,07.09.2016,On the meeting of V.A. Chirikba with the Co-Chair of the Geneva discussions Anti Turunen and Senior Political Adviser to the UN Special Representative at the Geneva talks Hailu Mamo  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4550,Old Homepage,08.09.2016,On the meeting of the Acting Deputy Minister of Foreign Affairs of the Republic of Abkhazia O. Arshba with the delegation of the Bolivarian Republic of Venezuela Embassy in the Russian Federation  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4558,Old Homepage,13.09.2016,Acting Deputy Minister of Foreign Affairs of the Republic of Abkhazia Oleg Arshba met with the new Head of the UNDP Office in Abkhazia  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4559,Old Homepage,14.09.2016,Comment of the Abkhaz Foreign Ministry on the statements by Vladimir Zhirinovsky,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4563,Old Homepage,16.09.2016,On the meeting with the Сo-Сhairs of the Geneva discussions,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4580,Old Homepage,26.09.2016,The Abkhazian Foreign Ministry took part in the press conference of the journalists’ delegation from Tatarstan,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4581,Old Homepage,27.09.2016,"The Abkhaz Foreign Ministry hosted a meeting with the Speaker of the Parliament of the Republic of Nauru, Mr. Cyril Buraman",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4582,Old Homepage,27.09.2016,The staff of the Foreign Ministry of Abkhazia took part in the ceremony of laying of commemorative wreaths at the Memorial in the Park of Glory in Sukhum to the people perished in the Patriotic War of Abkhazia in 1992-1993,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4586,Old Homepage,28.09.2016,On the meeting with the delegation of journalists from the Republic of Turkey  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4587,Old Homepage,30.09.2016,Russian-Abkhaz consultations,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4588,Old Homepage,01.10.2016,"The Embassy of the Republic of Abkhazia in the Russian Federation hosted a meeting with Deputy Minister of Foreign Affairs of the Republic of Nicaragua, Luis Alberto Molina Cuadra",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4594,Old Homepage,05.10.2016,President of the Republic of Abkhazia Raul Khadzhimba presented to the staff of the MFA the new Foreign Minister Daur Vadimovich Kove,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4595,Old Homepage,04.10.2016,The Delegation of the Ministry of Foreign Affairs of Abkhazia will participate in the 37th round of the Geneva Discussions,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4602,Old Homepage,05.10.2016,PMR Foreign Minister Vitaliy Ignatiev congratulated Kove Daur Vadimovich on his appointment as the Minister of Foreign Affairs of the Republic of Abkhazia  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4604,Old Homepage,05.10.2016,Extraordinary and Plenipotentiary Ambassador of the Republic of South Ossetia in the Republic of Abkhazia Oleg Botsiev congratulated Daur Kove on his appointment as the Minister of Foreign Affairs of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4605,Old Homepage,05.10.2016,Ambassador Extraordinary and Plenipotentiary of the Russian Federation to the Republic of Abkhazia Semyon Grigoriev congratulated Daur Kove on his appointment as the Minister of Foreign Affairs of the Republic of Abkhazia  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4611,Old Homepage,05.10.2016,On the 37th round of the Geneva Discussions,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4612,Old Homepage,06.10.2016,The representative of the Ministry of Foreign Affairs of the Russian Federation in Nizhny Novgorod S.G. Malov sent a congratulatory note to D.V. Kove in connection with his appointment to the post of the Minister of Foreign Affairs of the Republic of Abkh,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4620,Old Homepage,07.10.2016,Acting Minister of Foreign Affairs of the DPR Natalia Nikonorova congratulated Daur Kove on his appointment as the Minister of Foreign Affairs of the Republic of Abkhazia.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4625,Old Homepage,10.10.2016,Chairman of the Federation of Abkhazian cultural centers Ahmet Ceylan Hapat congratulated Daur Kove on his appointment as the Minister of Foreign Affairs of the Republic of Abkhazia.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4626,Old Homepage,07.10.2016,On the meeting at the Foreign Ministry of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4627,Old Homepage,07.10.2016,Russian Foreign Minister Sergey Lavrov congratulated Daur Kove on his appointment as the Minister of Foreign Affairs of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4628,Old Homepage,07.10.2016,Head of the Official Representation of the Pridnestrovian Moldavian Republic in the Republic of Abkhazia Garry Kupalba congratulated Daur Kove on his appointment as the Minister of Foreign Affairs of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4639,Old Homepage,11.10.2016,Deputy of the State Duma I.K. Sukharev congratulated Daur Kove on his appointment as the Minister of Foreign Affairs of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4640,Old Homepage,11.10.2016,The Head of the Caucasus-Abkhazia Solidarity Committee Erdeshan Kobash Bganba sent a congratulatory note to the Minister of Foreign Affairs of the Republic of Abkhazia Daur Kove  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4641,Old Homepage,12.10.2016,Press conference on the results of the 37th round of the Geneva Discussions on Stability and Security in Transcaucasia  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4644,Old Homepage,12.10.2016,On the 17th anniversary of the adoption of the Act on State Independence of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4645,Old Homepage,12.10.2016,Plenipotentiary Representative of the Republic of Abkhazia in Bulgaria and the Balkan countries Omer Marchand congratulated Daur Kove on his appointment as the Minister of Foreign Affairs of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4646,Old Homepage,12.10.2016,Meeting of the Minister of Foreign Affairs of the Republic of Abkhazia Daur Kove with the delegation of the Federation of Abkhazian cultural centers in Turkey  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4662,Old Homepage,17.10.2016,NKR Foreign Minister Karen Mirzoyan congratulated Daur Kove on his appointment as the Minister of Foreign Affairs of the Republic of Abkhazia  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4663,Old Homepage,17.10.2016,On the meeting of the Minister of Foreign Affairs of the Republic of Abkhazia Daur Kove with the Ambassador Extraordinary and Plenipotentiary of the Russian Federation in the Republic of Abkhazia Semyon Grigoryev,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4664,Old Homepage,17.10.2016,Daur Kove congratulated António Guterres on his appointment as the UN Secretary General,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4665,Old Homepage,25.10.2016,"On the meeting with the representatives of ""World Vision"" program in Abkhazia  ",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4666,Old Homepage,25.10.2016,"The Minister of Foreign Affairs of the PMR Vitaliy Ignatiev was awarded the Medal of the Foreign Ministry of Abkhazia ""For Merit""",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4667,Old Homepage,25.10.2016,On the visit of the delegation of the Pridnestrovian Moldavian Republic,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4678,Old Homepage,27.11.2016,On the upcoming working visit of the Minister of Foreign Affairs of the Republic of Abkhazia Daur Kove to Moscow  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4679,Old Homepage,27.10.2016,On the upcoming working visit of the Minister of Foreign Affairs of the Republic of Abkhazia Daur Kove to Moscow  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4680,Old Homepage,28.10.2016,On the meeting with Vladimir Litvinchuk and Ge Dzhili,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4682,Old Homepage,02.11.2016,The delegation of the Ministry of Foreign Affairs of Abkhazia arrived in Moscow,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4683,Old Homepage,03.11.2016,On the meeting with the representatives of UN specialized agencies ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4684,Old Homepage,03.11.2016,On  the meeting of the Minister of Foreign Affairs of the Republic Abkhazia Daur Kove with the Minister of Foreign Affairs of the Russian Federation Sergey Lavrov,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4685,Old Homepage,03.11.2016,On the meeting of the Minister of Foreign Affairs of the Republic Abkhazia Daur Kove with the Ambassador Extraordinary and Plenipotentiary of the Syrian Arab Republic to the Russian Federation Riad Haddad,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4691,Old Homepage,10.11.2016,Daur Kove met with Co-chairman of the Geneva discussions Anti Turunen and Senior Political Adviser to the UN Special Representative to the Geneva discussions Hailu Mamo,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4692,Old Homepage,09.11.2016,On the meeting with representatives of the REDR association ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4697,Old Homepage,11.11.2016,The Foreign Minister of Abkhazia held a meeting with representatives of the group of participants of the Geneva International Discussions on Security and Stability in Transcaucasia from the European Union,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4700,Old Homepage,15.11.2016,Comment by the Ministry of Foreign Affairs of Abkhazia ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4706,Old Homepage,17.11.2016,The Ministry of Defense of the Republic of Abkhazia hosted a meeting of Mirab Kishmariya with Plenipotentiary Representative of Abkhazia in Pridnestrovie Alexander Vataman,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4707,Old Homepage,18.11.2016,"International Roundtable ""Close and distant Syria""",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4708,Old Homepage,20.11.2016,"Comment by the Abkhaz Foreign Ministry in connection with military exercises, ""NATO-Georgia 2016""",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4709,Old Homepage,18.11.2016,Statement by the Foreign Ministry of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4723,Old Homepage,30.11.2016,Abkhaz Foreign Ministry sent a note of condolence to the Ministry of Foreign Affairs of the Federative Republic of Brazil.   ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4724,Old Homepage,30.11.2016,On the Abkhaz-Russian ministerial consultations,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4726,Old Homepage,01.12.2016,On the meeting with Marat Kulakhmetov  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4751,Old Homepage,15.12.2016,The Abkhazian Foreign Ministry sent a note to the Ministry of Foreign Affairs of the Republic of Nauru on the occasion of the seventh anniversary of the establishment of diplomatic relations,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4752,Old Homepage,17.12.2016,The Abkhaz Foreign Ministry sent a note of condolence to the Foreign Ministry of the Turkish Republic,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4754,Old Homepage,19.12.2016,Briefing on the results of the 38th round of the Geneva Discussions on Security and Stability in Transcaucasia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4755,Old Homepage,20.12.2016,Abkhaz Foreign Ministry sent a note of condolence to the Ministry of Foreign Affairs of the Russian Federation,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4760,Old Homepage,21.12.2016,"Leaders of Abkhazia expressed condolences to the Ambassador of the Russian Federation in Abkhazia Semyon Grigoryev in connection with the murder of the Russian Ambassador to Turkey, Andrey Karlov  ",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4764,Old Homepage,22.12.2016,The Foreign Minister of Abkhazia Daur Kove held a meeting with representatives of the Council of Young Diplomats  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4765,Old Homepage,23.12.2016,"Daur Kove attended the opening of the photo exhibition ""Orthodox Abkhazia""",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4767,Old Homepage,23.12.2016,Abkhaz Foreign Ministry sent a note of condolence to the Russian Embassy in the Republic of Abkhazia in connection with the crash of the Tu-154 plane of the Russian Defense Ministry,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4768,Old Homepage,25.12.2016,The President of the Republic of Abkhazia Raul Khadzhimba sent condolences to the Russian President Vladimir Putin in connection with the crash of the Tu-154 plane of the Russian Defense Ministry,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4783,Old Homepage,28.12.2016,On the results of the work of the Ministry of Foreign Affairs of Abkhazia for 2016,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4785,Old Homepage,29.12.2016,Daur Kove is awarded the Medal of the Ministry of Emergency Situations of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4787,Old Homepage,30.12.2016,Sergey Lavrov wished Daur Kove a Happy New Year,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4788,Old Homepage,30.12.2016,Foreign Minister Daur Kove received congratulations on the coming Happy New Year and Christmas,NA
